Level	start_stop	Date	Time	DateTime	Day
9.91	wait	2016-07-18	20:24:00	2016-07-18 20:24:00	200
9.78	wait	2016-07-18	20:30:00	2016-07-18 20:30:00	200
9.66	wait	2016-07-18	20:36:00	2016-07-18 20:36:00	200
9.53	wait	2016-07-18	20:42:00	2016-07-18 20:42:00	200
9.4	wait	2016-07-18	20:48:00	2016-07-18 20:48:00	200
9.26	wait	2016-07-18	20:54:00	2016-07-18 20:54:00	200
9.13	wait	2016-07-18	21:00:00	2016-07-18 21:00:00	200
9.0	wait	2016-07-18	21:06:00	2016-07-18 21:06:00	200
8.87	wait	2016-07-18	21:12:00	2016-07-18 21:12:00	200
8.74	wait	2016-07-18	21:18:00	2016-07-18 21:18:00	200
8.62	wait	2016-07-18	21:24:00	2016-07-18 21:24:00	200
8.49	wait	2016-07-18	21:30:00	2016-07-18 21:30:00	200
8.37	wait	2016-07-18	21:36:00	2016-07-18 21:36:00	200
8.26	wait	2016-07-18	21:42:00	2016-07-18 21:42:00	200
8.14	wait	2016-07-18	21:48:00	2016-07-18 21:48:00	200
8.04	wait	2016-07-18	21:54:00	2016-07-18 21:54:00	200
7.94	wait	2016-07-18	22:00:00	2016-07-18 22:00:00	200
7.84	wait	2016-07-18	22:06:00	2016-07-18 22:06:00	200
7.75	wait	2016-07-18	22:12:00	2016-07-18 22:12:00	200
7.66	wait	2016-07-18	22:18:00	2016-07-18 22:18:00	200
7.59	wait	2016-07-18	22:24:00	2016-07-18 22:24:00	200
7.51	wait	2016-07-18	22:30:00	2016-07-18 22:30:00	200
7.45	wait	2016-07-18	22:36:00	2016-07-18 22:36:00	200
7.39	wait	2016-07-18	22:42:00	2016-07-18 22:42:00	200
7.34	wait	2016-07-18	22:48:00	2016-07-18 22:48:00	200
7.3	wait	2016-07-18	22:54:00	2016-07-18 22:54:00	200
7.27	wait	2016-07-18	23:00:00	2016-07-18 23:00:00	200
7.24	wait	2016-07-18	23:06:00	2016-07-18 23:06:00	200
7.22	wait	2016-07-18	23:12:00	2016-07-18 23:12:00	200
7.21	wait	2016-07-18	23:18:00	2016-07-18 23:18:00	200
7.2	wait	2016-07-18	23:24:00	2016-07-18 23:24:00	200
7.2	wait	2016-07-18	23:30:00	2016-07-18 23:30:00	200
7.21	wait	2016-07-18	23:36:00	2016-07-18 23:36:00	200
7.23	wait	2016-07-18	23:42:00	2016-07-18 23:42:00	200
7.25	wait	2016-07-18	23:48:00	2016-07-18 23:48:00	200
7.28	wait	2016-07-18	23:54:00	2016-07-18 23:54:00	200
7.31	wait	2016-07-19	00:00:00	2016-07-19 00:00:00	201
7.36	wait	2016-07-19	00:06:00	2016-07-19 00:06:00	201
7.4	wait	2016-07-19	00:12:00	2016-07-19 00:12:00	201
7.46	wait	2016-07-19	00:18:00	2016-07-19 00:18:00	201
7.51	wait	2016-07-19	00:24:00	2016-07-19 00:24:00	201
7.58	wait	2016-07-19	00:30:00	2016-07-19 00:30:00	201
7.65	wait	2016-07-19	00:36:00	2016-07-19 00:36:00	201
7.72	wait	2016-07-19	00:42:00	2016-07-19 00:42:00	201
7.8	wait	2016-07-19	00:48:00	2016-07-19 00:48:00	201
7.88	wait	2016-07-19	00:54:00	2016-07-19 00:54:00	201
7.97	wait	2016-07-19	01:00:00	2016-07-19 01:00:00	201
8.06	wait	2016-07-19	01:06:00	2016-07-19 01:06:00	201
8.15	wait	2016-07-19	01:12:00	2016-07-19 01:12:00	201
8.24	wait	2016-07-19	01:18:00	2016-07-19 01:18:00	201
8.34	wait	2016-07-19	01:24:00	2016-07-19 01:24:00	201
8.45	wait	2016-07-19	01:30:00	2016-07-19 01:30:00	201
8.55	wait	2016-07-19	01:36:00	2016-07-19 01:36:00	201
8.65	wait	2016-07-19	01:42:00	2016-07-19 01:42:00	201
8.76	wait	2016-07-19	01:48:00	2016-07-19 01:48:00	201
8.87	wait	2016-07-19	01:54:00	2016-07-19 01:54:00	201
8.98	wait	2016-07-19	02:00:00	2016-07-19 02:00:00	201
9.09	wait	2016-07-19	02:06:00	2016-07-19 02:06:00	201
9.2	wait	2016-07-19	02:12:00	2016-07-19 02:12:00	201
9.31	wait	2016-07-19	02:18:00	2016-07-19 02:18:00	201
9.42	wait	2016-07-19	02:24:00	2016-07-19 02:24:00	201
9.52	wait	2016-07-19	02:30:00	2016-07-19 02:30:00	201
9.63	wait	2016-07-19	02:36:00	2016-07-19 02:36:00	201
9.73	wait	2016-07-19	02:42:00	2016-07-19 02:42:00	201
9.83	wait	2016-07-19	02:48:00	2016-07-19 02:48:00	201
9.93	wait	2016-07-19	02:54:00	2016-07-19 02:54:00	201
10.03	wait	2016-07-19	03:00:00	2016-07-19 03:00:00	201
10.11	wait	2016-07-19	03:06:00	2016-07-19 03:06:00	201
10.2	wait	2016-07-19	03:12:00	2016-07-19 03:12:00	201
10.28	wait	2016-07-19	03:18:00	2016-07-19 03:18:00	201
10.35	wait	2016-07-19	03:24:00	2016-07-19 03:24:00	201
10.42	wait	2016-07-19	03:30:00	2016-07-19 03:30:00	201
10.48	wait	2016-07-19	03:36:00	2016-07-19 03:36:00	201
10.54	wait	2016-07-19	03:42:00	2016-07-19 03:42:00	201
10.59	wait	2016-07-19	03:48:00	2016-07-19 03:48:00	201
10.62	wait	2016-07-19	03:54:00	2016-07-19 03:54:00	201
10.66	wait	2016-07-19	04:00:00	2016-07-19 04:00:00	201
10.68	wait	2016-07-19	04:06:00	2016-07-19 04:06:00	201
10.69	wait	2016-07-19	04:12:00	2016-07-19 04:12:00	201
10.7	wait	2016-07-19	04:18:00	2016-07-19 04:18:00	201
10.69	wait	2016-07-19	04:24:00	2016-07-19 04:24:00	201
10.68	wait	2016-07-19	04:30:00	2016-07-19 04:30:00	201
10.65	wait	2016-07-19	04:36:00	2016-07-19 04:36:00	201
10.62	wait	2016-07-19	04:42:00	2016-07-19 04:42:00	201
10.58	wait	2016-07-19	04:48:00	2016-07-19 04:48:00	201
10.52	wait	2016-07-19	04:54:00	2016-07-19 04:54:00	201
10.46	wait	2016-07-19	05:00:00	2016-07-19 05:00:00	201
10.38	wait	2016-07-19	05:06:00	2016-07-19 05:06:00	201
10.3	wait	2016-07-19	05:12:00	2016-07-19 05:12:00	201
10.2	wait	2016-07-19	05:18:00	2016-07-19 05:18:00	201
10.1	wait	2016-07-19	05:24:00	2016-07-19 05:24:00	201
9.99	wait	2016-07-19	05:30:00	2016-07-19 05:30:00	201
9.86	wait	2016-07-19	05:36:00	2016-07-19 05:36:00	201
9.73	wait	2016-07-19	05:42:00	2016-07-19 05:42:00	201
9.59	wait	2016-07-19	05:48:00	2016-07-19 05:48:00	201
9.44	wait	2016-07-19	05:54:00	2016-07-19 05:54:00	201
9.28	wait	2016-07-19	06:00:00	2016-07-19 06:00:00	201
9.11	wait	2016-07-19	06:06:00	2016-07-19 06:06:00	201
8.93	wait	2016-07-19	06:12:00	2016-07-19 06:12:00	201
8.75	wait	2016-07-19	06:18:00	2016-07-19 06:18:00	201
8.55	wait	2016-07-19	06:24:00	2016-07-19 06:24:00	201
8.35	wait	2016-07-19	06:30:00	2016-07-19 06:30:00	201
8.14	wait	2016-07-19	06:36:00	2016-07-19 06:36:00	201
7.93	wait	2016-07-19	06:42:00	2016-07-19 06:42:00	201
7.71	wait	2016-07-19	06:48:00	2016-07-19 06:48:00	201
7.48	wait	2016-07-19	06:54:00	2016-07-19 06:54:00	201
7.24	wait	2016-07-19	07:00:00	2016-07-19 07:00:00	201
7.0	wait	2016-07-19	07:06:00	2016-07-19 07:06:00	201
6.76	wait	2016-07-19	07:12:00	2016-07-19 07:12:00	201
6.5	wait	2016-07-19	07:18:00	2016-07-19 07:18:00	201
6.25	wait	2016-07-19	07:24:00	2016-07-19 07:24:00	201
5.99	wait	2016-07-19	07:30:00	2016-07-19 07:30:00	201
5.72	wait	2016-07-19	07:36:00	2016-07-19 07:36:00	201
5.45	wait	2016-07-19	07:42:00	2016-07-19 07:42:00	201
5.18	wait	2016-07-19	07:48:00	2016-07-19 07:48:00	201
4.9	earliest_start	2016-07-19	07:54:00	2016-07-19 07:54:00	201
4.62	walk	2016-07-19	08:00:00	2016-07-19 08:00:00	201
4.34	walk	2016-07-19	08:06:00	2016-07-19 08:06:00	201
4.06	walk	2016-07-19	08:12:00	2016-07-19 08:12:00	201
3.77	walk	2016-07-19	08:18:00	2016-07-19 08:18:00	201
3.49	walk	2016-07-19	08:24:00	2016-07-19 08:24:00	201
3.21	walk	2016-07-19	08:30:00	2016-07-19 08:30:00	201
2.93	walk	2016-07-19	08:36:00	2016-07-19 08:36:00	201
2.64	walk	2016-07-19	08:42:00	2016-07-19 08:42:00	201
2.37	walk	2016-07-19	08:48:00	2016-07-19 08:48:00	201
2.09	walk	2016-07-19	08:54:00	2016-07-19 08:54:00	201
1.82	walk	2016-07-19	09:00:00	2016-07-19 09:00:00	201
1.55	walk	2016-07-19	09:06:00	2016-07-19 09:06:00	201
1.29	walk	2016-07-19	09:12:00	2016-07-19 09:12:00	201
1.04	walk	2016-07-19	09:18:00	2016-07-19 09:18:00	201
0.79	walk	2016-07-19	09:24:00	2016-07-19 09:24:00	201
0.55	walk	2016-07-19	09:30:00	2016-07-19 09:30:00	201
0.32	walk	2016-07-19	09:36:00	2016-07-19 09:36:00	201
0.09	walk	2016-07-19	09:42:00	2016-07-19 09:42:00	201
-0.12	walk	2016-07-19	09:48:00	2016-07-19 09:48:00	201
-0.32	walk	2016-07-19	09:54:00	2016-07-19 09:54:00	201
-0.51	walk	2016-07-19	10:00:00	2016-07-19 10:00:00	201
-0.69	walk	2016-07-19	10:06:00	2016-07-19 10:06:00	201
-0.85	walk	2016-07-19	10:12:00	2016-07-19 10:12:00	201
-1.01	walk	2016-07-19	10:18:00	2016-07-19 10:18:00	201
-1.14	walk	2016-07-19	10:24:00	2016-07-19 10:24:00	201
-1.27	walk	2016-07-19	10:30:00	2016-07-19 10:30:00	201
-1.38	walk	2016-07-19	10:36:00	2016-07-19 10:36:00	201
-1.47	walk	2016-07-19	10:42:00	2016-07-19 10:42:00	201
-1.55	walk	2016-07-19	10:48:00	2016-07-19 10:48:00	201
-1.62	walk	2016-07-19	10:54:00	2016-07-19 10:54:00	201
-1.67	walk	2016-07-19	11:00:00	2016-07-19 11:00:00	201
-1.7	walk	2016-07-19	11:06:00	2016-07-19 11:06:00	201
-1.72	walk	2016-07-19	11:12:00	2016-07-19 11:12:00	201
-1.72	walk	2016-07-19	11:18:00	2016-07-19 11:18:00	201
-1.7	walk	2016-07-19	11:24:00	2016-07-19 11:24:00	201
-1.67	walk	2016-07-19	11:30:00	2016-07-19 11:30:00	201
-1.63	walk	2016-07-19	11:36:00	2016-07-19 11:36:00	201
-1.57	walk	2016-07-19	11:42:00	2016-07-19 11:42:00	201
-1.49	walk	2016-07-19	11:48:00	2016-07-19 11:48:00	201
-1.4	walk	2016-07-19	11:54:00	2016-07-19 11:54:00	201
-1.3	walk	2016-07-19	12:00:00	2016-07-19 12:00:00	201
-1.18	walk	2016-07-19	12:06:00	2016-07-19 12:06:00	201
-1.05	walk	2016-07-19	12:12:00	2016-07-19 12:12:00	201
-0.91	walk	2016-07-19	12:18:00	2016-07-19 12:18:00	201
-0.75	walk	2016-07-19	12:24:00	2016-07-19 12:24:00	201
-0.58	walk	2016-07-19	12:30:00	2016-07-19 12:30:00	201
-0.4	latest_start	2016-07-19	12:36:00	2016-07-19 12:36:00	201
-0.21	wait	2016-07-19	12:42:00	2016-07-19 12:42:00	201
-0.01	wait	2016-07-19	12:48:00	2016-07-19 12:48:00	201
0.2	wait	2016-07-19	12:54:00	2016-07-19 12:54:00	201
0.42	wait	2016-07-19	13:00:00	2016-07-19 13:00:00	201
0.65	wait	2016-07-19	13:06:00	2016-07-19 13:06:00	201
0.89	wait	2016-07-19	13:12:00	2016-07-19 13:12:00	201
1.13	wait	2016-07-19	13:18:00	2016-07-19 13:18:00	201
1.38	wait	2016-07-19	13:24:00	2016-07-19 13:24:00	201
1.64	wait	2016-07-19	13:30:00	2016-07-19 13:30:00	201
1.91	complete_hike	2016-07-19	13:36:00	2016-07-19 13:36:00	201
2.18	wait	2016-07-19	13:42:00	2016-07-19 13:42:00	201
2.45	wait	2016-07-19	13:48:00	2016-07-19 13:48:00	201
2.73	wait	2016-07-19	13:54:00	2016-07-19 13:54:00	201
3.02	wait	2016-07-19	14:00:00	2016-07-19 14:00:00	201
3.31	wait	2016-07-19	14:06:00	2016-07-19 14:06:00	201
3.6	wait	2016-07-19	14:12:00	2016-07-19 14:12:00	201
3.89	wait	2016-07-19	14:18:00	2016-07-19 14:18:00	201
4.18	wait	2016-07-19	14:24:00	2016-07-19 14:24:00	201
4.48	wait	2016-07-19	14:30:00	2016-07-19 14:30:00	201
4.77	wait	2016-07-19	14:36:00	2016-07-19 14:36:00	201
5.07	wait	2016-07-19	14:42:00	2016-07-19 14:42:00	201
5.36	wait	2016-07-19	14:48:00	2016-07-19 14:48:00	201
5.66	wait	2016-07-19	14:54:00	2016-07-19 14:54:00	201
5.95	wait	2016-07-19	15:00:00	2016-07-19 15:00:00	201
6.24	wait	2016-07-19	15:06:00	2016-07-19 15:06:00	201
6.52	wait	2016-07-19	15:12:00	2016-07-19 15:12:00	201
6.81	wait	2016-07-19	15:18:00	2016-07-19 15:18:00	201
7.09	wait	2016-07-19	15:24:00	2016-07-19 15:24:00	201
7.36	wait	2016-07-19	15:30:00	2016-07-19 15:30:00	201
7.63	wait	2016-07-19	15:36:00	2016-07-19 15:36:00	201
7.89	wait	2016-07-19	15:42:00	2016-07-19 15:42:00	201
8.15	wait	2016-07-19	15:48:00	2016-07-19 15:48:00	201
8.41	wait	2016-07-19	15:54:00	2016-07-19 15:54:00	201
8.65	wait	2016-07-19	16:00:00	2016-07-19 16:00:00	201
8.89	wait	2016-07-19	16:06:00	2016-07-19 16:06:00	201
9.12	wait	2016-07-19	16:12:00	2016-07-19 16:12:00	201
9.34	wait	2016-07-19	16:18:00	2016-07-19 16:18:00	201
9.55	wait	2016-07-19	16:24:00	2016-07-19 16:24:00	201
9.75	wait	2016-07-19	16:30:00	2016-07-19 16:30:00	201
9.95	wait	2016-07-19	16:36:00	2016-07-19 16:36:00	201
10.13	wait	2016-07-19	16:42:00	2016-07-19 16:42:00	201
10.31	wait	2016-07-19	16:48:00	2016-07-19 16:48:00	201
10.48	wait	2016-07-19	16:54:00	2016-07-19 16:54:00	201
10.63	wait	2016-07-19	17:00:00	2016-07-19 17:00:00	201
10.78	wait	2016-07-19	17:06:00	2016-07-19 17:06:00	201
10.92	wait	2016-07-19	17:12:00	2016-07-19 17:12:00	201
11.04	wait	2016-07-19	17:18:00	2016-07-19 17:18:00	201
11.16	wait	2016-07-19	17:24:00	2016-07-19 17:24:00	201
11.27	wait	2016-07-19	17:30:00	2016-07-19 17:30:00	201
11.36	wait	2016-07-19	17:36:00	2016-07-19 17:36:00	201
11.45	wait	2016-07-19	17:42:00	2016-07-19 17:42:00	201
11.53	wait	2016-07-19	17:48:00	2016-07-19 17:48:00	201
11.6	wait	2016-07-19	17:54:00	2016-07-19 17:54:00	201
11.66	wait	2016-07-19	18:00:00	2016-07-19 18:00:00	201
11.71	wait	2016-07-19	18:06:00	2016-07-19 18:06:00	201
11.75	wait	2016-07-19	18:12:00	2016-07-19 18:12:00	201
11.78	wait	2016-07-19	18:18:00	2016-07-19 18:18:00	201
11.81	wait	2016-07-19	18:24:00	2016-07-19 18:24:00	201
11.82	wait	2016-07-19	18:30:00	2016-07-19 18:30:00	201
11.83	wait	2016-07-19	18:36:00	2016-07-19 18:36:00	201
11.83	wait	2016-07-19	18:42:00	2016-07-19 18:42:00	201
11.82	wait	2016-07-19	18:48:00	2016-07-19 18:48:00	201
11.8	wait	2016-07-19	18:54:00	2016-07-19 18:54:00	201
11.78	wait	2016-07-19	19:00:00	2016-07-19 19:00:00	201
11.75	wait	2016-07-19	19:06:00	2016-07-19 19:06:00	201
11.71	wait	2016-07-19	19:12:00	2016-07-19 19:12:00	201
11.66	wait	2016-07-19	19:18:00	2016-07-19 19:18:00	201
11.61	wait	2016-07-19	19:24:00	2016-07-19 19:24:00	201
11.55	wait	2016-07-19	19:30:00	2016-07-19 19:30:00	201
11.48	wait	2016-07-19	19:36:00	2016-07-19 19:36:00	201
11.41	wait	2016-07-19	19:42:00	2016-07-19 19:42:00	201
11.33	wait	2016-07-19	19:48:00	2016-07-19 19:48:00	201
11.24	wait	2016-07-19	19:54:00	2016-07-19 19:54:00	201
11.15	wait	2016-07-19	20:00:00	2016-07-19 20:00:00	201
11.05	wait	2016-07-19	20:06:00	2016-07-19 20:06:00	201
10.95	wait	2016-07-19	20:12:00	2016-07-19 20:12:00	201
10.84	wait	2016-07-19	20:18:00	2016-07-19 20:18:00	201
10.72	wait	2016-07-19	20:24:00	2016-07-19 20:24:00	201
10.6	wait	2016-07-19	20:30:00	2016-07-19 20:30:00	201
10.48	wait	2016-07-19	20:36:00	2016-07-19 20:36:00	201
10.35	wait	2016-07-19	20:42:00	2016-07-19 20:42:00	201
10.22	wait	2016-07-19	20:48:00	2016-07-19 20:48:00	201
10.08	wait	2016-07-19	20:54:00	2016-07-19 20:54:00	201
9.94	wait	2016-07-19	21:00:00	2016-07-19 21:00:00	201
9.8	wait	2016-07-19	21:06:00	2016-07-19 21:06:00	201
9.66	wait	2016-07-19	21:12:00	2016-07-19 21:12:00	201
9.51	wait	2016-07-19	21:18:00	2016-07-19 21:18:00	201
9.36	wait	2016-07-19	21:24:00	2016-07-19 21:24:00	201
9.22	wait	2016-07-19	21:30:00	2016-07-19 21:30:00	201
9.07	wait	2016-07-19	21:36:00	2016-07-19 21:36:00	201
8.92	wait	2016-07-19	21:42:00	2016-07-19 21:42:00	201
8.78	wait	2016-07-19	21:48:00	2016-07-19 21:48:00	201
8.63	wait	2016-07-19	21:54:00	2016-07-19 21:54:00	201
8.49	wait	2016-07-19	22:00:00	2016-07-19 22:00:00	201
8.35	wait	2016-07-19	22:06:00	2016-07-19 22:06:00	201
8.22	wait	2016-07-19	22:12:00	2016-07-19 22:12:00	201
8.08	wait	2016-07-19	22:18:00	2016-07-19 22:18:00	201
7.96	wait	2016-07-19	22:24:00	2016-07-19 22:24:00	201
7.83	wait	2016-07-19	22:30:00	2016-07-19 22:30:00	201
7.72	wait	2016-07-19	22:36:00	2016-07-19 22:36:00	201
7.61	wait	2016-07-19	22:42:00	2016-07-19 22:42:00	201
7.5	wait	2016-07-19	22:48:00	2016-07-19 22:48:00	201
7.41	wait	2016-07-19	22:54:00	2016-07-19 22:54:00	201
7.32	wait	2016-07-19	23:00:00	2016-07-19 23:00:00	201
7.23	wait	2016-07-19	23:06:00	2016-07-19 23:06:00	201
7.16	wait	2016-07-19	23:12:00	2016-07-19 23:12:00	201
7.09	wait	2016-07-19	23:18:00	2016-07-19 23:18:00	201
7.04	wait	2016-07-19	23:24:00	2016-07-19 23:24:00	201
6.98	wait	2016-07-19	23:30:00	2016-07-19 23:30:00	201
6.94	wait	2016-07-19	23:36:00	2016-07-19 23:36:00	201
6.91	wait	2016-07-19	23:42:00	2016-07-19 23:42:00	201
6.89	wait	2016-07-19	23:48:00	2016-07-19 23:48:00	201
6.87	wait	2016-07-19	23:54:00	2016-07-19 23:54:00	201
6.86	wait	2016-07-20	00:00:00	2016-07-20 00:00:00	202
6.86	wait	2016-07-20	00:06:00	2016-07-20 00:06:00	202
6.87	wait	2016-07-20	00:12:00	2016-07-20 00:12:00	202
6.89	wait	2016-07-20	00:18:00	2016-07-20 00:18:00	202
6.92	wait	2016-07-20	00:24:00	2016-07-20 00:24:00	202
6.95	wait	2016-07-20	00:30:00	2016-07-20 00:30:00	202
6.99	wait	2016-07-20	00:36:00	2016-07-20 00:36:00	202
7.03	wait	2016-07-20	00:42:00	2016-07-20 00:42:00	202
7.09	wait	2016-07-20	00:48:00	2016-07-20 00:48:00	202
7.15	wait	2016-07-20	00:54:00	2016-07-20 00:54:00	202
7.21	wait	2016-07-20	01:00:00	2016-07-20 01:00:00	202
7.28	wait	2016-07-20	01:06:00	2016-07-20 01:06:00	202
7.36	wait	2016-07-20	01:12:00	2016-07-20 01:12:00	202
7.44	wait	2016-07-20	01:18:00	2016-07-20 01:18:00	202
7.53	wait	2016-07-20	01:24:00	2016-07-20 01:24:00	202
7.62	wait	2016-07-20	01:30:00	2016-07-20 01:30:00	202
7.72	wait	2016-07-20	01:36:00	2016-07-20 01:36:00	202
7.82	wait	2016-07-20	01:42:00	2016-07-20 01:42:00	202
7.92	wait	2016-07-20	01:48:00	2016-07-20 01:48:00	202
8.02	wait	2016-07-20	01:54:00	2016-07-20 01:54:00	202
8.13	wait	2016-07-20	02:00:00	2016-07-20 02:00:00	202
8.24	wait	2016-07-20	02:06:00	2016-07-20 02:06:00	202
8.35	wait	2016-07-20	02:12:00	2016-07-20 02:12:00	202
8.47	wait	2016-07-20	02:18:00	2016-07-20 02:18:00	202
8.59	wait	2016-07-20	02:24:00	2016-07-20 02:24:00	202
8.7	wait	2016-07-20	02:30:00	2016-07-20 02:30:00	202
8.82	wait	2016-07-20	02:36:00	2016-07-20 02:36:00	202
8.94	wait	2016-07-20	02:42:00	2016-07-20 02:42:00	202
9.06	wait	2016-07-20	02:48:00	2016-07-20 02:48:00	202
9.17	wait	2016-07-20	02:54:00	2016-07-20 02:54:00	202
9.29	wait	2016-07-20	03:00:00	2016-07-20 03:00:00	202
9.4	wait	2016-07-20	03:06:00	2016-07-20 03:06:00	202
9.52	wait	2016-07-20	03:12:00	2016-07-20 03:12:00	202
9.63	wait	2016-07-20	03:18:00	2016-07-20 03:18:00	202
9.74	wait	2016-07-20	03:24:00	2016-07-20 03:24:00	202
9.84	wait	2016-07-20	03:30:00	2016-07-20 03:30:00	202
9.95	wait	2016-07-20	03:36:00	2016-07-20 03:36:00	202
10.04	wait	2016-07-20	03:42:00	2016-07-20 03:42:00	202
10.14	wait	2016-07-20	03:48:00	2016-07-20 03:48:00	202
10.22	wait	2016-07-20	03:54:00	2016-07-20 03:54:00	202
10.31	wait	2016-07-20	04:00:00	2016-07-20 04:00:00	202
10.38	wait	2016-07-20	04:06:00	2016-07-20 04:06:00	202
10.45	wait	2016-07-20	04:12:00	2016-07-20 04:12:00	202
10.52	wait	2016-07-20	04:18:00	2016-07-20 04:18:00	202
10.57	wait	2016-07-20	04:24:00	2016-07-20 04:24:00	202
10.62	wait	2016-07-20	04:30:00	2016-07-20 04:30:00	202
10.66	wait	2016-07-20	04:36:00	2016-07-20 04:36:00	202
10.69	wait	2016-07-20	04:42:00	2016-07-20 04:42:00	202
10.71	wait	2016-07-20	04:48:00	2016-07-20 04:48:00	202
10.73	wait	2016-07-20	04:54:00	2016-07-20 04:54:00	202
10.73	wait	2016-07-20	05:00:00	2016-07-20 05:00:00	202
10.72	wait	2016-07-20	05:06:00	2016-07-20 05:06:00	202
10.71	wait	2016-07-20	05:12:00	2016-07-20 05:12:00	202
10.68	wait	2016-07-20	05:18:00	2016-07-20 05:18:00	202
10.65	wait	2016-07-20	05:24:00	2016-07-20 05:24:00	202
10.6	wait	2016-07-20	05:30:00	2016-07-20 05:30:00	202
10.54	wait	2016-07-20	05:36:00	2016-07-20 05:36:00	202
10.47	wait	2016-07-20	05:42:00	2016-07-20 05:42:00	202
10.4	wait	2016-07-20	05:48:00	2016-07-20 05:48:00	202
10.31	wait	2016-07-20	05:54:00	2016-07-20 05:54:00	202
10.21	wait	2016-07-20	06:00:00	2016-07-20 06:00:00	202
10.1	wait	2016-07-20	06:06:00	2016-07-20 06:06:00	202
9.98	wait	2016-07-20	06:12:00	2016-07-20 06:12:00	202
9.85	wait	2016-07-20	06:18:00	2016-07-20 06:18:00	202
9.71	wait	2016-07-20	06:24:00	2016-07-20 06:24:00	202
9.57	wait	2016-07-20	06:30:00	2016-07-20 06:30:00	202
9.41	wait	2016-07-20	06:36:00	2016-07-20 06:36:00	202
9.24	wait	2016-07-20	06:42:00	2016-07-20 06:42:00	202
9.07	wait	2016-07-20	06:48:00	2016-07-20 06:48:00	202
8.88	wait	2016-07-20	06:54:00	2016-07-20 06:54:00	202
8.69	wait	2016-07-20	07:00:00	2016-07-20 07:00:00	202
8.49	wait	2016-07-20	07:06:00	2016-07-20 07:06:00	202
8.28	wait	2016-07-20	07:12:00	2016-07-20 07:12:00	202
8.06	wait	2016-07-20	07:18:00	2016-07-20 07:18:00	202
7.84	wait	2016-07-20	07:24:00	2016-07-20 07:24:00	202
7.61	wait	2016-07-20	07:30:00	2016-07-20 07:30:00	202
7.37	wait	2016-07-20	07:36:00	2016-07-20 07:36:00	202
7.13	wait	2016-07-20	07:42:00	2016-07-20 07:42:00	202
6.88	wait	2016-07-20	07:48:00	2016-07-20 07:48:00	202
6.63	wait	2016-07-20	07:54:00	2016-07-20 07:54:00	202
6.37	wait	2016-07-20	08:00:00	2016-07-20 08:00:00	202
6.1	wait	2016-07-20	08:06:00	2016-07-20 08:06:00	202
5.83	wait	2016-07-20	08:12:00	2016-07-20 08:12:00	202
5.56	wait	2016-07-20	08:18:00	2016-07-20 08:18:00	202
5.28	wait	2016-07-20	08:24:00	2016-07-20 08:24:00	202
5.0	earliest_start	2016-07-20	08:30:00	2016-07-20 08:30:00	202
4.72	walk	2016-07-20	08:36:00	2016-07-20 08:36:00	202
4.43	walk	2016-07-20	08:42:00	2016-07-20 08:42:00	202
4.15	walk	2016-07-20	08:48:00	2016-07-20 08:48:00	202
3.86	walk	2016-07-20	08:54:00	2016-07-20 08:54:00	202
3.57	walk	2016-07-20	09:00:00	2016-07-20 09:00:00	202
3.28	walk	2016-07-20	09:06:00	2016-07-20 09:06:00	202
2.99	walk	2016-07-20	09:12:00	2016-07-20 09:12:00	202
2.7	walk	2016-07-20	09:18:00	2016-07-20 09:18:00	202
2.42	walk	2016-07-20	09:24:00	2016-07-20 09:24:00	202
2.13	walk	2016-07-20	09:30:00	2016-07-20 09:30:00	202
1.86	walk	2016-07-20	09:36:00	2016-07-20 09:36:00	202
1.58	walk	2016-07-20	09:42:00	2016-07-20 09:42:00	202
1.31	walk	2016-07-20	09:48:00	2016-07-20 09:48:00	202
1.05	walk	2016-07-20	09:54:00	2016-07-20 09:54:00	202
0.79	walk	2016-07-20	10:00:00	2016-07-20 10:00:00	202
0.54	walk	2016-07-20	10:06:00	2016-07-20 10:06:00	202
0.3	walk	2016-07-20	10:12:00	2016-07-20 10:12:00	202
0.06	walk	2016-07-20	10:18:00	2016-07-20 10:18:00	202
-0.16	walk	2016-07-20	10:24:00	2016-07-20 10:24:00	202
-0.38	walk	2016-07-20	10:30:00	2016-07-20 10:30:00	202
-0.58	walk	2016-07-20	10:36:00	2016-07-20 10:36:00	202
-0.77	walk	2016-07-20	10:42:00	2016-07-20 10:42:00	202
-0.95	walk	2016-07-20	10:48:00	2016-07-20 10:48:00	202
-1.11	walk	2016-07-20	10:54:00	2016-07-20 10:54:00	202
-1.26	walk	2016-07-20	11:00:00	2016-07-20 11:00:00	202
-1.4	walk	2016-07-20	11:06:00	2016-07-20 11:06:00	202
-1.52	walk	2016-07-20	11:12:00	2016-07-20 11:12:00	202
-1.63	walk	2016-07-20	11:18:00	2016-07-20 11:18:00	202
-1.72	walk	2016-07-20	11:24:00	2016-07-20 11:24:00	202
-1.79	walk	2016-07-20	11:30:00	2016-07-20 11:30:00	202
-1.85	walk	2016-07-20	11:36:00	2016-07-20 11:36:00	202
-1.89	walk	2016-07-20	11:42:00	2016-07-20 11:42:00	202
-1.92	walk	2016-07-20	11:48:00	2016-07-20 11:48:00	202
-1.93	walk	2016-07-20	11:54:00	2016-07-20 11:54:00	202
-1.92	walk	2016-07-20	12:00:00	2016-07-20 12:00:00	202
